,id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName
5750,money/2020/apr/08/ex-cabinet-ministers-join-cross-party-call-for-charities-hardship-fund,article,money,Money,2020-04-08T12:45:18Z,Ex-cabinet ministers join cross-party call for charities hardship fund,https://www.theguardian.com/money/2020/apr/08/ex-cabinet-ministers-join-cross-party-call-for-charities-hardship-fund,https://content.guardianapis.com/money/2020/apr/08/ex-cabinet-ministers-join-cross-party-call-for-charities-hardship-fund,False,pillar/lifestyle,Lifestyle
5751,uk-news/2020/apr/08/heathrow-workers-voluntary-pay-cuts-airport-coronavirus,article,uk-news,UK news,2020-04-08T12:39:03Z,Heathrow workers threatened with sack if they reject 'voluntary' pay cuts,https://www.theguardian.com/uk-news/2020/apr/08/heathrow-workers-voluntary-pay-cuts-airport-coronavirus,https://content.guardianapis.com/uk-news/2020/apr/08/heathrow-workers-voluntary-pay-cuts-airport-coronavirus,False,pillar/news,News
5752,sport/blog/2020/apr/08/mlb-baseball-season-start-may-plan-details,article,sport,Sport,2020-04-08T12:33:30Z,Triple-headers and robot umpires. Would MLB's reported restart plan work?,https://www.theguardian.com/sport/blog/2020/apr/08/mlb-baseball-season-start-may-plan-details,https://content.guardianapis.com/sport/blog/2020/apr/08/mlb-baseball-season-start-may-plan-details,False,pillar/sport,Sport
5753,world/2020/apr/08/san-francisco-coronavirus-homeless-shelter,article,world,World news,2020-04-08T12:29:33Z,Wasted time: how San Francisco failed its homeless population amid coronavirus,https://www.theguardian.com/world/2020/apr/08/san-francisco-coronavirus-homeless-shelter,https://content.guardianapis.com/world/2020/apr/08/san-francisco-coronavirus-homeless-shelter,False,pillar/news,News
5754,world/2020/apr/08/italy-declares-own-ports-unsafe-to-stop-migrants-disembarking,article,world,World news,2020-04-08T12:19:55Z,Italy declares own ports 'unsafe' to stop migrants arriving,https://www.theguardian.com/world/2020/apr/08/italy-declares-own-ports-unsafe-to-stop-migrants-disembarking,https://content.guardianapis.com/world/2020/apr/08/italy-declares-own-ports-unsafe-to-stop-migrants-disembarking,False,pillar/news,News
5755,society/2020/apr/08/fears-for-child-welfare-as-protection-referrals-plummet-in-england,article,society,Society,2020-04-08T12:15:15Z,Fears for child welfare as protection referrals plummet in England,https://www.theguardian.com/society/2020/apr/08/fears-for-child-welfare-as-protection-referrals-plummet-in-england,https://content.guardianapis.com/society/2020/apr/08/fears-for-child-welfare-as-protection-referrals-plummet-in-england,False,pillar/news,News
5756,music/2020/apr/08/womad-festival-2020-cancelled-owing-to-coronavirus-pandemic-peter-gabriel,article,music,Music,2020-04-08T12:13:35Z,Womad 2020 cancelled due to coronavirus pandemic,https://www.theguardian.com/music/2020/apr/08/womad-festival-2020-cancelled-owing-to-coronavirus-pandemic-peter-gabriel,https://content.guardianapis.com/music/2020/apr/08/womad-festival-2020-cancelled-owing-to-coronavirus-pandemic-peter-gabriel,False,pillar/arts,Arts
5757,commentisfree/2020/apr/08/india-leaders-coronavirus-lockdown,article,commentisfree,Opinion,2020-04-08T12:10:13Z,India has panicked. Now the millions who power the country are suffering | Vivek Menezes,https://www.theguardian.com/commentisfree/2020/apr/08/india-leaders-coronavirus-lockdown,https://content.guardianapis.com/commentisfree/2020/apr/08/india-leaders-coronavirus-lockdown,False,pillar/opinion,Opinion
5758,business/2020/apr/08/several-uk-insurers-scrap-plans-to-pay-13bn-in-dividends,article,business,Business,2020-04-08T12:00:21Z,Several UK insurers scrap plans to pay £1.3bn in dividends,https://www.theguardian.com/business/2020/apr/08/several-uk-insurers-scrap-plans-to-pay-13bn-in-dividends,https://content.guardianapis.com/business/2020/apr/08/several-uk-insurers-scrap-plans-to-pay-13bn-in-dividends,False,pillar/news,News
5759,media/2020/apr/08/jewish-chronicle-and-jewish-news-to-be-liquidated-and-staff-laid-off,article,media,Media,2020-04-08T11:52:58Z,Jewish Chronicle and Jewish News to close and staff laid off,https://www.theguardian.com/media/2020/apr/08/jewish-chronicle-and-jewish-news-to-be-liquidated-and-staff-laid-off,https://content.guardianapis.com/media/2020/apr/08/jewish-chronicle-and-jewish-news-to-be-liquidated-and-staff-laid-off,False,pillar/news,News
5760,music/2020/apr/08/dont-fear-coronavirus-says-andrea-bocelli-before-milan-concert,article,music,Music,2020-04-08T11:37:42Z,"Don't fear coronavirus, says Andrea Bocelli before Milan concert",https://www.theguardian.com/music/2020/apr/08/dont-fear-coronavirus-says-andrea-bocelli-before-milan-concert,https://content.guardianapis.com/music/2020/apr/08/dont-fear-coronavirus-says-andrea-bocelli-before-milan-concert,False,pillar/arts,Arts
5761,world/2020/apr/08/canadian-nursing-home-reels-from-death-of-half-its-residents-bobcaygeon,article,world,World news,2020-04-08T11:36:33Z,Canada nursing home reels from death of almost half its residents,https://www.theguardian.com/world/2020/apr/08/canadian-nursing-home-reels-from-death-of-half-its-residents-bobcaygeon,https://content.guardianapis.com/world/2020/apr/08/canadian-nursing-home-reels-from-death-of-half-its-residents-bobcaygeon,False,pillar/news,News
5762,us-news/2020/apr/08/us-briefing-trump-denounces-who-ny-covid-19-deaths-wuhan-lifts-lockdown,article,us-news,US news,2020-04-08T11:36:13Z,"US briefing: Trump denounces WHO, NY Covid-19 deaths, Wuhan lifts lockdown",https://www.theguardian.com/us-news/2020/apr/08/us-briefing-trump-denounces-who-ny-covid-19-deaths-wuhan-lifts-lockdown,https://content.guardianapis.com/us-news/2020/apr/08/us-briefing-trump-denounces-who-ny-covid-19-deaths-wuhan-lifts-lockdown,False,pillar/news,News
5763,stage/2020/apr/08/edinburgh-festival-cancellation-coronavirus,article,stage,Stage,2020-04-08T11:33:25Z,'I'll miss the camaraderie': readers on the Edinburgh festival cancellation,https://www.theguardian.com/stage/2020/apr/08/edinburgh-festival-cancellation-coronavirus,https://content.guardianapis.com/stage/2020/apr/08/edinburgh-festival-cancellation-coronavirus,False,pillar/arts,Arts
5764,world/2020/apr/08/coronavirus-scammers-cures-keith-middlebrook,article,world,World news,2020-04-08T11:30:15Z,'I have the cure': slew of US scammers seek to capitalize on coronavirus fears,https://www.theguardian.com/world/2020/apr/08/coronavirus-scammers-cures-keith-middlebrook,https://content.guardianapis.com/world/2020/apr/08/coronavirus-scammers-cures-keith-middlebrook,False,pillar/news,News
5765,business/2020/apr/08/eurozone-fails-to-agree-on-540bn-coronavirus-rescue-plan,article,business,Business,2020-04-08T11:27:42Z,Eurozone fails to agree deal on €540bn coronavirus rescue plan,https://www.theguardian.com/business/2020/apr/08/eurozone-fails-to-agree-on-540bn-coronavirus-rescue-plan,https://content.guardianapis.com/business/2020/apr/08/eurozone-fails-to-agree-on-540bn-coronavirus-rescue-plan,False,pillar/news,News
5766,sport/2020/apr/08/cheltenham-cited-boris-johnson-twickenham-trip-to-support-festival-go-ahead-horse-racing,article,sport,Sport,2020-04-08T11:24:00Z,Cheltenham cited Boris Johnson's rugby outing as a reason for Festival go-ahead,https://www.theguardian.com/sport/2020/apr/08/cheltenham-cited-boris-johnson-twickenham-trip-to-support-festival-go-ahead-horse-racing,https://content.guardianapis.com/sport/2020/apr/08/cheltenham-cited-boris-johnson-twickenham-trip-to-support-festival-go-ahead-horse-racing,False,pillar/sport,Sport
5767,society/2020/apr/08/nhs-staff-mental-health-shell-shock-tackling-covid-19-coronavirus,article,society,Society,2020-04-08T11:19:45Z,NHS staff to be offered mental health support for Covid-19 'shell shock',https://www.theguardian.com/society/2020/apr/08/nhs-staff-mental-health-shell-shock-tackling-covid-19-coronavirus,https://content.guardianapis.com/society/2020/apr/08/nhs-staff-mental-health-shell-shock-tackling-covid-19-coronavirus,False,pillar/news,News
5768,sport/2020/apr/08/wisden-2020-offers-plenty-scope-cricket-loving-self-isolators-ben-stokes,article,sport,Sport,2020-04-08T11:00:52Z,Wisden 2020 offers plenty of scope for cricket-loving self-isolators | Vic Marks,https://www.theguardian.com/sport/2020/apr/08/wisden-2020-offers-plenty-scope-cricket-loving-self-isolators-ben-stokes,https://content.guardianapis.com/sport/2020/apr/08/wisden-2020-offers-plenty-scope-cricket-loving-self-isolators-ben-stokes,False,pillar/sport,Sport
5769,world/2020/apr/08/coronavirus-latest-at-a-glance-8-april,article,world,World news,2020-04-08T10:56:10Z,"Coronavirus: 8 April, at a glance",https://www.theguardian.com/world/2020/apr/08/coronavirus-latest-at-a-glance-8-april,https://content.guardianapis.com/world/2020/apr/08/coronavirus-latest-at-a-glance-8-april,False,pillar/news,News
5770,books/2020/apr/08/we-will-meet-again-when-a-monarch-brings-comfort-with-a-song,article,books,Books,2020-04-08T10:50:12Z,'We will meet again': when a monarch brings comfort with a song,https://www.theguardian.com/books/2020/apr/08/we-will-meet-again-when-a-monarch-brings-comfort-with-a-song,https://content.guardianapis.com/books/2020/apr/08/we-will-meet-again-when-a-monarch-brings-comfort-with-a-song,False,pillar/arts,Arts
5771,commentisfree/2020/apr/08/we-cant-rely-on-trump-in-this-unprecedented-crisis-congress-must-lead-the-way,article,commentisfree,Opinion,2020-04-08T10:30:14Z,We can't rely on Trump in this unprecedented crisis. Congress must lead the way | Bernie Sanders,https://www.theguardian.com/commentisfree/2020/apr/08/we-cant-rely-on-trump-in-this-unprecedented-crisis-congress-must-lead-the-way,https://content.guardianapis.com/commentisfree/2020/apr/08/we-cant-rely-on-trump-in-this-unprecedented-crisis-congress-must-lead-the-way,False,pillar/opinion,Opinion
5772,society/2020/apr/08/health-minister-defends-uk-coronavirus-testing-approach-chris-whitty-germany-covid-19,article,politics,Politics,2020-04-08T10:25:00Z,Matt Hancock asks industry to help find viable coronavirus test,https://www.theguardian.com/society/2020/apr/08/health-minister-defends-uk-coronavirus-testing-approach-chris-whitty-germany-covid-19,https://content.guardianapis.com/society/2020/apr/08/health-minister-defends-uk-coronavirus-testing-approach-chris-whitty-germany-covid-19,False,pillar/news,News
5773,sport/blog/2020/apr/08/golf-must-be-force-for-good-long-awaited-return-coronavirus,article,sport,Sport,2020-04-08T10:24:32Z,Golf must be force for good when it makes long-awaited return | Ewan Murray,https://www.theguardian.com/sport/blog/2020/apr/08/golf-must-be-force-for-good-long-awaited-return-coronavirus,https://content.guardianapis.com/sport/blog/2020/apr/08/golf-must-be-force-for-good-long-awaited-return-coronavirus,False,pillar/sport,Sport
5774,football/2020/apr/08/female-footballers-working-in-hospitals-portsmouth-rosie-mcdonnell-london-bees-hayley-west,article,football,Football,2020-04-08T10:16:24Z,'Baptism of fire': meet two female footballers working in hospitals | Suzanne Wrack,https://www.theguardian.com/football/2020/apr/08/female-footballers-working-in-hospitals-portsmouth-rosie-mcdonnell-london-bees-hayley-west,https://content.guardianapis.com/football/2020/apr/08/female-footballers-working-in-hospitals-portsmouth-rosie-mcdonnell-london-bees-hayley-west,False,pillar/sport,Sport
5775,australia-news/2020/apr/08/coronavirus-australia-latest-at-a-glance,article,australia-news,Australia news,2020-04-08T10:12:24Z,Coronavirus Australia latest: 8 April at a glance,https://www.theguardian.com/australia-news/2020/apr/08/coronavirus-australia-latest-at-a-glance,https://content.guardianapis.com/australia-news/2020/apr/08/coronavirus-australia-latest-at-a-glance,False,pillar/news,News
5776,commentisfree/2020/apr/08/do-not-resuscitate-orders-caused-panic-uk-truth,article,commentisfree,Opinion,2020-04-08T10:00:14Z,'Do not resuscitate' orders have caused panic in the UK. Here is the truth | Rachel Clarke,https://www.theguardian.com/commentisfree/2020/apr/08/do-not-resuscitate-orders-caused-panic-uk-truth,https://content.guardianapis.com/commentisfree/2020/apr/08/do-not-resuscitate-orders-caused-panic-uk-truth,False,pillar/opinion,Opinion
5777,education/2020/apr/08/coronavirus-doctors-whistleblowers-history-silenced,article,education,Education,2020-04-08T10:00:14Z,Doctors have been whistleblowers throughout history. They’ve also been silenced,https://www.theguardian.com/education/2020/apr/08/coronavirus-doctors-whistleblowers-history-silenced,https://content.guardianapis.com/education/2020/apr/08/coronavirus-doctors-whistleblowers-history-silenced,False,pillar/news,News
5778,world/2020/apr/08/pope-salutes-saints-next-door-fight-against-coronavirus-hyprocrisy,article,world,World news,2020-04-08T09:58:30Z,Pope salutes 'saints next door' in fight against coronavirus,https://www.theguardian.com/world/2020/apr/08/pope-salutes-saints-next-door-fight-against-coronavirus-hyprocrisy,https://content.guardianapis.com/world/2020/apr/08/pope-salutes-saints-next-door-fight-against-coronavirus-hyprocrisy,False,pillar/news,News
5779,us-news/2020/apr/08/how-to-meditate-at-home-on-your-own-method-tips,article,us-news,US news,2020-04-08T09:30:13Z,How to meditate when it feels like everything is out of control,https://www.theguardian.com/us-news/2020/apr/08/how-to-meditate-at-home-on-your-own-method-tips,https://content.guardianapis.com/us-news/2020/apr/08/how-to-meditate-at-home-on-your-own-method-tips,False,pillar/news,News
5780,commentisfree/2020/apr/08/labour-test-coronavirus-crisis-spending-keir-starmer,article,commentisfree,Opinion,2020-04-08T09:00:13Z,Starmer's credibility will soon be tested by the brutal economics of this | Rafael Behr,https://www.theguardian.com/commentisfree/2020/apr/08/labour-test-coronavirus-crisis-spending-keir-starmer,https://content.guardianapis.com/commentisfree/2020/apr/08/labour-test-coronavirus-crisis-spending-keir-starmer,False,pillar/opinion,Opinion
5781,football/2020/apr/08/nigel-adkins-video-diaries-twitter-breakfastwithnige-hull-southampton-manager,article,football,Football,2020-04-08T09:00:13Z,#breakfastwithnige: how Nigel Adkins is bringing calm to the masses,https://www.theguardian.com/football/2020/apr/08/nigel-adkins-video-diaries-twitter-breakfastwithnige-hull-southampton-manager,https://content.guardianapis.com/football/2020/apr/08/nigel-adkins-video-diaries-twitter-breakfastwithnige-hull-southampton-manager,False,pillar/sport,Sport
5782,us-news/2020/apr/08/small-town-iowa-jamaica-mayor-caught-growing-weed,article,us-news,US news,2020-04-08T09:00:13Z,How a small town reacted when its mayor was caught growing weed,https://www.theguardian.com/us-news/2020/apr/08/small-town-iowa-jamaica-mayor-caught-growing-weed,https://content.guardianapis.com/us-news/2020/apr/08/small-town-iowa-jamaica-mayor-caught-growing-weed,False,pillar/news,News
5783,world/2020/apr/08/uk-mother-of-five-shabnum-sadiq-dies-from-coronavirus-pakistan,article,world,World news,2020-04-08T08:48:44Z,UK mother of five dies from coronavirus in Pakistan,https://www.theguardian.com/world/2020/apr/08/uk-mother-of-five-shabnum-sadiq-dies-from-coronavirus-pakistan,https://content.guardianapis.com/world/2020/apr/08/uk-mother-of-five-shabnum-sadiq-dies-from-coronavirus-pakistan,False,pillar/news,News
5784,business/2020/apr/08/airlines-lobby-to-rewrite-carbon-deal-due-to-coronavirus,article,business,Business,2020-04-08T08:36:10Z,Airlines lobby to rewrite carbon deal in light of coronavirus,https://www.theguardian.com/business/2020/apr/08/airlines-lobby-to-rewrite-carbon-deal-due-to-coronavirus,https://content.guardianapis.com/business/2020/apr/08/airlines-lobby-to-rewrite-carbon-deal-due-to-coronavirus,False,pillar/news,News
5785,music/2020/apr/08/hal-willner-music-producer-and-snl-supervisor-dies-aged-64,article,music,Music,2020-04-08T08:34:29Z,Hal Willner: music producer and SNL supervisor dies aged 64,https://www.theguardian.com/music/2020/apr/08/hal-willner-music-producer-and-snl-supervisor-dies-aged-64,https://content.guardianapis.com/music/2020/apr/08/hal-willner-music-producer-and-snl-supervisor-dies-aged-64,False,pillar/arts,Arts
5786,australia-news/2020/apr/08/accc-allows-business-competitors-to-work-together-in-coronavirus-war-effort,article,australia-news,Australia news,2020-04-08T08:25:43Z,ACCC allows business competitors to work together in coronavirus 'war effort',https://www.theguardian.com/australia-news/2020/apr/08/accc-allows-business-competitors-to-work-together-in-coronavirus-war-effort,https://content.guardianapis.com/australia-news/2020/apr/08/accc-allows-business-competitors-to-work-together-in-coronavirus-war-effort,False,pillar/news,News
5787,commentisfree/2020/apr/08/hopper-hockney-art-comfort-crisis-coronavirus,article,commentisfree,Opinion,2020-04-08T08:00:11Z,"Be it Hopper pastiche or Hockney original, art offers vital comfort in times of crisis | Rhiannon Lucy Cosslett",https://www.theguardian.com/commentisfree/2020/apr/08/hopper-hockney-art-comfort-crisis-coronavirus,https://content.guardianapis.com/commentisfree/2020/apr/08/hopper-hockney-art-comfort-crisis-coronavirus,False,pillar/opinion,Opinion
5788,news/2020/apr/08/air-race-the-global-push-to-make-ventilators-inside-the-10-april-edition-of-the-guardian-weekly,article,news,News,2020-04-08T08:00:11Z,The global push to make ventilators: inside the 10 April Guardian Weekly,https://www.theguardian.com/news/2020/apr/08/air-race-the-global-push-to-make-ventilators-inside-the-10-april-edition-of-the-guardian-weekly,https://content.guardianapis.com/news/2020/apr/08/air-race-the-global-push-to-make-ventilators-inside-the-10-april-edition-of-the-guardian-weekly,False,pillar/news,News
5789,us-news/2020/apr/08/trump-stokes-fresh-coronavirus-row-as-wuhan-reopens,article,us-news,US news,2020-04-08T07:35:19Z,Donald Trump stokes fresh coronavirus row as Wuhan reopens,https://www.theguardian.com/us-news/2020/apr/08/trump-stokes-fresh-coronavirus-row-as-wuhan-reopens,https://content.guardianapis.com/us-news/2020/apr/08/trump-stokes-fresh-coronavirus-row-as-wuhan-reopens,False,pillar/news,News
5790,world/2020/apr/07/uk-will-be-europes-worst-hit-by-coronavirus-study-predicts,article,world,World news,2020-04-08T07:31:52Z,"Coronavirus: UK will have Europe's worst death toll, says study",https://www.theguardian.com/world/2020/apr/07/uk-will-be-europes-worst-hit-by-coronavirus-study-predicts,https://content.guardianapis.com/world/2020/apr/07/uk-will-be-europes-worst-hit-by-coronavirus-study-predicts,False,pillar/news,News
5791,business/2020/apr/08/fashion-industry-reels-as-coronavirus-shuts-shops-and-cancels-orders,article,business,Business,2020-04-08T07:30:11Z,Fashion industry reels as coronavirus shuts shops and cancels orders,https://www.theguardian.com/business/2020/apr/08/fashion-industry-reels-as-coronavirus-shuts-shops-and-cancels-orders,https://content.guardianapis.com/business/2020/apr/08/fashion-industry-reels-as-coronavirus-shuts-shops-and-cancels-orders,False,pillar/news,News
5792,world/2020/apr/08/man-in-perth-hotel-quarantine-in-a-coma-after-12-hour-wait-to-go-to-hospital,article,world,World news,2020-04-08T06:57:41Z,Man in Perth hotel quarantine in a coma after nine-hour wait to go to hospital,https://www.theguardian.com/world/2020/apr/08/man-in-perth-hotel-quarantine-in-a-coma-after-12-hour-wait-to-go-to-hospital,https://content.guardianapis.com/world/2020/apr/08/man-in-perth-hotel-quarantine-in-a-coma-after-12-hour-wait-to-go-to-hospital,False,pillar/news,News
5793,world/2020/apr/08/coronavirus-gardening-boom-overwhelms-seed-suppliers-in-new-zealand-and-australia,article,world,World news,2020-04-08T06:53:51Z,Coronavirus gardening boom overwhelms seed suppliers in New Zealand and Australia,https://www.theguardian.com/world/2020/apr/08/coronavirus-gardening-boom-overwhelms-seed-suppliers-in-new-zealand-and-australia,https://content.guardianapis.com/world/2020/apr/08/coronavirus-gardening-boom-overwhelms-seed-suppliers-in-new-zealand-and-australia,False,pillar/news,News
5794,australia-news/2020/apr/08/iranian-refugee-finally-home-in-australia-after-first-being-refused-entry-under-travel-ban,article,australia-news,Australia news,2020-04-08T06:17:38Z,Iranian refugee finally home in Australia after first being refused entry under travel ban,https://www.theguardian.com/australia-news/2020/apr/08/iranian-refugee-finally-home-in-australia-after-first-being-refused-entry-under-travel-ban,https://content.guardianapis.com/australia-news/2020/apr/08/iranian-refugee-finally-home-in-australia-after-first-being-refused-entry-under-travel-ban,False,pillar/news,News
5795,australia-news/2020/apr/08/stores-in-remote-indigenous-communities-ask-city-dwellers-to-stop-hoarding,article,australia-news,Australia news,2020-04-08T06:05:35Z,Stores in remote Indigenous communities ask city dwellers to stop hoarding,https://www.theguardian.com/australia-news/2020/apr/08/stores-in-remote-indigenous-communities-ask-city-dwellers-to-stop-hoarding,https://content.guardianapis.com/australia-news/2020/apr/08/stores-in-remote-indigenous-communities-ask-city-dwellers-to-stop-hoarding,False,pillar/news,News
5796,business/2020/apr/08/fund-manager-channels-fees-to-tackle-coronavirus-in-developing-world,article,business,Business,2020-04-08T06:00:10Z,Fund manager channels fees to tackle coronavirus in developing world,https://www.theguardian.com/business/2020/apr/08/fund-manager-channels-fees-to-tackle-coronavirus-in-developing-world,https://content.guardianapis.com/business/2020/apr/08/fund-manager-channels-fees-to-tackle-coronavirus-in-developing-world,False,pillar/news,News
5797,commentisfree/2020/apr/08/icu-doctor-covid-crisis-hospital,article,commentisfree,Opinion,2020-04-08T06:00:10Z,"As an ICU doctor, I see the crisis unfold one person at a time. Here's what it looks like | Shaan Sahota",https://www.theguardian.com/commentisfree/2020/apr/08/icu-doctor-covid-crisis-hospital,https://content.guardianapis.com/commentisfree/2020/apr/08/icu-doctor-covid-crisis-hospital,False,pillar/opinion,Opinion
5798,commentisfree/2020/apr/08/why-are-people-turning-questionable-politicians-into-pandemic-pinups,article,commentisfree,Opinion,2020-04-08T06:00:10Z,Why are people turning questionable politicians into 'pandemic pinups'? | Arwa Mahdawi,https://www.theguardian.com/commentisfree/2020/apr/08/why-are-people-turning-questionable-politicians-into-pandemic-pinups,https://content.guardianapis.com/commentisfree/2020/apr/08/why-are-people-turning-questionable-politicians-into-pandemic-pinups,False,pillar/opinion,Opinion
5799,society/2020/apr/08/labour-urges-emergency-aid-for-domestic-abuse-services,article,society,Society,2020-04-08T06:00:10Z,Labour urges emergency aid for domestic abuse services,https://www.theguardian.com/society/2020/apr/08/labour-urges-emergency-aid-for-domestic-abuse-services,https://content.guardianapis.com/society/2020/apr/08/labour-urges-emergency-aid-for-domestic-abuse-services,False,pillar/news,News
5800,world/2020/apr/08/amsterdam-doughnut-model-mend-post-coronavirus-economy,article,world,World news,2020-04-08T06:00:09Z,Amsterdam to embrace 'doughnut' model to mend post-coronavirus economy,https://www.theguardian.com/world/2020/apr/08/amsterdam-doughnut-model-mend-post-coronavirus-economy,https://content.guardianapis.com/world/2020/apr/08/amsterdam-doughnut-model-mend-post-coronavirus-economy,False,pillar/news,News
5801,global-development/2020/apr/08/coronavirus-in-africa-what-happens-next,article,global-development,Global development,2020-04-08T06:00:09Z,Coronavirus in Africa: what happens next?,https://www.theguardian.com/global-development/2020/apr/08/coronavirus-in-africa-what-happens-next,https://content.guardianapis.com/global-development/2020/apr/08/coronavirus-in-africa-what-happens-next,False,pillar/news,News
5802,society/2020/apr/08/food-bank-run-out-stock-before-coronavirus-lockdown-ends,article,society,Society,2020-04-08T06:00:09Z,Our food bank could run out of stock before the coronavirus lockdown ends,https://www.theguardian.com/society/2020/apr/08/food-bank-run-out-stock-before-coronavirus-lockdown-ends,https://content.guardianapis.com/society/2020/apr/08/food-bank-run-out-stock-before-coronavirus-lockdown-ends,False,pillar/news,News
5803,world/2020/apr/08/wednesday-briefing-testing-time-for-raab-as-crisis-mounts,article,world,World news,2020-04-08T05:19:46Z,Wednesday briefing: Testing time for Raab as crisis mounts,https://www.theguardian.com/world/2020/apr/08/wednesday-briefing-testing-time-for-raab-as-crisis-mounts,https://content.guardianapis.com/world/2020/apr/08/wednesday-briefing-testing-time-for-raab-as-crisis-mounts,False,pillar/news,News
5804,world/2020/apr/08/coronavirus-latest-at-a-glance,article,world,World news,2020-04-08T05:12:06Z,"Coronavirus latest: 8 April, at a glance",https://www.theguardian.com/world/2020/apr/08/coronavirus-latest-at-a-glance,https://content.guardianapis.com/world/2020/apr/08/coronavirus-latest-at-a-glance,False,pillar/news,News
5805,global-development/2020/apr/08/the-nhs-needs-them-uk-urged-to-join-countries-mobilising-migrant-medics,article,global-development,Global development,2020-04-08T05:00:09Z,‘The NHS needs them’: UK urged to join countries mobilising migrant medics,https://www.theguardian.com/global-development/2020/apr/08/the-nhs-needs-them-uk-urged-to-join-countries-mobilising-migrant-medics,https://content.guardianapis.com/global-development/2020/apr/08/the-nhs-needs-them-uk-urged-to-join-countries-mobilising-migrant-medics,False,pillar/news,News
5806,lifeandstyle/2020/apr/08/people-want-to-help-you-let-them-how-to-be-compassionate-in-a-crisis,article,lifeandstyle,Life and style,2020-04-08T05:00:09Z,'People want to help you. Let them': how to be compassionate in a crisis,https://www.theguardian.com/lifeandstyle/2020/apr/08/people-want-to-help-you-let-them-how-to-be-compassionate-in-a-crisis,https://content.guardianapis.com/lifeandstyle/2020/apr/08/people-want-to-help-you-let-them-how-to-be-compassionate-in-a-crisis,False,pillar/lifestyle,Lifestyle
5807,politics/2020/apr/08/methadone-to-be-handed-out-without-prescription-during-covid-19-crisis,article,politics,Politics,2020-04-08T05:00:08Z,Methadone to be supplied without new prescription during Covid-19 crisis,https://www.theguardian.com/politics/2020/apr/08/methadone-to-be-handed-out-without-prescription-during-covid-19-crisis,https://content.guardianapis.com/politics/2020/apr/08/methadone-to-be-handed-out-without-prescription-during-covid-19-crisis,False,pillar/news,News
5808,world/ng-interactive/2020/apr/08/coronavirus-100-days-that-changed-the-world,interactive,world,World news,2020-04-08T05:00:08Z,Coronavirus: 100 days that changed the world,https://www.theguardian.com/world/ng-interactive/2020/apr/08/coronavirus-100-days-that-changed-the-world,https://content.guardianapis.com/world/ng-interactive/2020/apr/08/coronavirus-100-days-that-changed-the-world,False,pillar/news,News
5809,commentisfree/2020/apr/08/national-defence-corona-pandemic-fighter-jets,article,commentisfree,Opinion,2020-04-08T05:00:08Z,What does ‘national defence' mean in a pandemic? It's no time to buy fighter jets | George Monbiot,https://www.theguardian.com/commentisfree/2020/apr/08/national-defence-corona-pandemic-fighter-jets,https://content.guardianapis.com/commentisfree/2020/apr/08/national-defence-corona-pandemic-fighter-jets,False,pillar/opinion,Opinion
5810,world/2020/apr/08/ardern-optimistic-as-new-zealand-records-lowest-number-of-covid-19-cases-for-two-weeks,article,world,World news,2020-04-08T04:52:56Z,Ardern optimistic as New Zealand records lowest number of Covid-19 cases for two weeks,https://www.theguardian.com/world/2020/apr/08/ardern-optimistic-as-new-zealand-records-lowest-number-of-covid-19-cases-for-two-weeks,https://content.guardianapis.com/world/2020/apr/08/ardern-optimistic-as-new-zealand-records-lowest-number-of-covid-19-cases-for-two-weeks,False,pillar/news,News
5811,books/2020/apr/08/ive-been-reading-more-dystopian-fiction-than-ever-during-the-corona-crisis-heres-why,article,books,Books,2020-04-08T04:00:06Z,I've been reading more dystopian fiction than ever during the corona crisis. Here's why | Caroline Zielinski,https://www.theguardian.com/books/2020/apr/08/ive-been-reading-more-dystopian-fiction-than-ever-during-the-corona-crisis-heres-why,https://content.guardianapis.com/books/2020/apr/08/ive-been-reading-more-dystopian-fiction-than-ever-during-the-corona-crisis-heres-why,False,pillar/arts,Arts
5812,world/2020/apr/08/coronavirus-italy-lombardy-province-at-centre-of-outbreak-offers-glimmer-of-hope,article,world,World news,2020-04-08T04:00:06Z,Coronavirus Italy: Lombardy province at centre of outbreak offers glimmer of hope,https://www.theguardian.com/world/2020/apr/08/coronavirus-italy-lombardy-province-at-centre-of-outbreak-offers-glimmer-of-hope,https://content.guardianapis.com/world/2020/apr/08/coronavirus-italy-lombardy-province-at-centre-of-outbreak-offers-glimmer-of-hope,False,pillar/news,News
5813,world/2020/apr/08/as-we-crave-the-return-of-our-cultural-life-arts-workers-and-organisations-are-being-left-behind,article,world,World news,2020-04-08T03:39:43Z,Australia's arts have been hardest hit by coronavirus. So why aren't they getting support? | Esther Anatolitis,https://www.theguardian.com/world/2020/apr/08/as-we-crave-the-return-of-our-cultural-life-arts-workers-and-organisations-are-being-left-behind,https://content.guardianapis.com/world/2020/apr/08/as-we-crave-the-return-of-our-cultural-life-arts-workers-and-organisations-are-being-left-behind,False,pillar/news,News
